DisNo.,Disaster Type,ISO,Country,Start Date,End Date,Total Deaths,No. Affected,Admin1,Admin1 Code
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,Khartoum,SDN_Khartoum
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,Northern Darfur,SDN_North Darfur
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,Sennar,SDN_Sennar
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,Southern Darfur,SDN_South Darfur
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,Western Darfur,SDN_West Darfur
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,,SDN_White Nile
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,,SDN_South Kordofan
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,,SDN_North Kordofan
2020-0305-SDN,Flood,SDN,Sudan,2020-06-01,2020-09-09,155,875000,,SDN_Gedaref
2021-0090-MDG,Flood,MDG,Madagascar,2021-02-18,2021-02-22,1,1400,Alaotra Mangoro,MDG_Alaotra-Mangoro
2021-0090-MDG,Flood,MDG,Madagascar,2021-02-18,2021-02-22,1,1400,Analamanga,MDG_Analamanga
2021-0090-MDG,Flood,MDG,Madagascar,2021-02-18,2021-02-22,1,1400,Melaky,MDG_Melaky
2021-0228-BDI,Flood,BDI,Burundi,2021-04-12,2021-05-20,,52182,,
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Awdal,SOM_Awdal
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Bakool,SOM_Bakool
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Bari,SOM_Bari
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Bay,SOM_Bay
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Banadir,SOM_Banadir
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Galgaduud,SOM_Galgaduud
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Gedo,SOM_Gedo
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Hiraan,SOM_Hiiraan
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Mudug,SOM_Mudug
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Nugaal,SOM_Nugaal
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Sanaag,SOM_Sanaag
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Sool,SOM_Sool
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Togdheer,SOM_Togdheer
2021-0239-SOM,Flood,SOM,Somalia,2021-05-01,2021-05-31,25,400000,Woqooyi Galbeed,SOM_Woqooyi Galbeed
2022-0055-RWA,Flood,RWA,Rwanda,2022-01-01,2022-01-27,15,750,,
2022-0232-RWA,Flood,RWA,Rwanda,2022-04-23,2022-04-24,11,,,
2022-0716-ETH,Flood,ETH,Ethiopia,2022-08-01,2022-10-01,,264831,Afar,ETH_Afar
2022-0716-ETH,Flood,ETH,Ethiopia,2022-08-01,2022-10-01,,264831,Amhara,ETH_Amhara
2022-0716-ETH,Flood,ETH,Ethiopia,2022-08-01,2022-10-01,,264831,Gambela,ETH_Gambela
2022-0716-ETH,Flood,ETH,Ethiopia,2022-08-01,2022-10-01,,264831,Oromia,ETH_Oromia
2022-0857-UGA,Flood,UGA,Uganda,2022-12-20,2022-12-26,16,,,
2019-0599-UGA,Flood,UGA,Uganda,2019-11-29,2019-12-07,36,6000,Bundibugyo,UGA_Western Region
2019-0599-UGA,Flood,UGA,Uganda,2019-11-29,2019-12-07,36,6000,Bududa,UGA_Eastern Region
2020-0055-BDI,Flood,BDI,Burundi,2020-01-28,2020-02-13,3,9743,Bubanza,BDI_Bubanza
2020-0055-BDI,Flood,BDI,Burundi,2020-01-28,2020-02-13,3,9743,Bujumbura Mairie,BDI_Bujumbura Mairie
2020-0055-BDI,Flood,BDI,Burundi,2020-01-28,2020-02-13,3,9743,Bujumbura Rural,BDI_Bujumbura Rural
2020-0055-BDI,Flood,BDI,Burundi,2020-01-28,2020-02-13,3,9743,,BDI_Cibitoke
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Awdal,SOM_Awdal
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Bakool,SOM_Bakool
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Bari,SOM_Bari
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Bay,SOM_Bay
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Banadir,SOM_Banadir
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Gedo,SOM_Gedo
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Mudug,SOM_Mudug
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Nugaal,SOM_Nugaal
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Sanaag,SOM_Sanaag
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Sool,SOM_Sool
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Togdheer,SOM_Togdheer
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,Woqooyi Galbeed,SOM_Woqooyi Galbeed
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,,SOM_Galgaduud
2020-0159-SOM,Flood,SOM,Somalia,2020-04-20,2020-04-28,26,1000000,,SOM_Hiiraan
2020-0166-TZA,Flood,TZA,United Republic of Tanzania,2020-04-22,2020-04-26,2,19323,Arusha,TZA_Arusha
2020-0166-TZA,Flood,TZA,United Republic of Tanzania,2020-04-22,2020-04-26,2,19323,Kilimanjaro,TZA_Kilimanjaro
2020-0166-TZA,Flood,TZA,United Republic of Tanzania,2020-04-22,2020-04-26,2,19323,,TZA_Kagera
2020-0194-TZA,Flood,TZA,United Republic of Tanzania,2020-03-10,2020-03-17,,,,
2020-0564-ETH,Flood,ETH,Ethiopia,2020-06-01,2020-09-01,,1010854,,
2020-0522-UGA,Flood,UGA,Uganda,2020-11-21,2020-11-24,7,2300,Kasese,UGA_Western Region
2021-0010-TZA,Flood,TZA,United Republic of Tanzania,2021-01-12,2021-01-15,1,2000,,
2021-0240-UGA,Flood,UGA,Uganda,2021-05-06,2021-05-10,1,75000,Abim,UGA_Northern Region
2021-0240-UGA,Flood,UGA,Uganda,2021-05-06,2021-05-10,1,75000,Butaleja,UGA_Eastern Region
2021-0286-UGA,Flood,UGA,Uganda,2021-05-23,2021-05-23,3,133,Kasese,UGA_Western Region
2021-0282-RWA,Flood,RWA,Rwanda,2021-04-28,2021-05-02,,6500,,
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,Blue Nile,SDN_Blue Nile
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,Khartoum,SDN_Khartoum
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,Sennar,SDN_Sennar
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,Southern Darfur,SDN_South Darfur
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,Western Darfur,SDN_West Darfur
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,White Nile,SDN_White Nile
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,Southern Kordofan,SDN_South Kordofan
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,Northern Kordofan,SDN_North Kordofan
2021-0473-SDN,Flood,SDN,Sudan,2021-07-20,2021-09-24,52,303000,Gadaref,SDN_Gedaref
2022-0053-UGA,Flood,UGA,Uganda,2022-01-24,2022-01-27,9,1500,Kisoro,UGA_Western Region
2022-0258-TZA,Flood,TZA,United Republic of Tanzania,2022-04-26,2022-05-05,10,2000,Mbeya,TZA_Mbeya
2023-0172-SOM,Flood,SOM,Somalia,2023-03-12,2023-03-24,21,100001,Galmudug,SOM_Mudug
2023-0226-TZA,Flood,TZA,United Republic of Tanzania,2023-04-12,2023-04-17,13,,Mara,TZA_Mara
2023-0226-TZA,Flood,TZA,United Republic of Tanzania,2023-04-12,2023-04-17,13,,Mtwara,TZA_Mtwara
2023-0236-TZA,Flood,TZA,United Republic of Tanzania,2023-04-01,2023-04-02,,1976,Tangazo,TZA_Tanga
2023-0259-KEN,Flood,KEN,Kenya,2023-04-25,2023-04-27,,22500,,
2023-0262-UGA,Flood,UGA,Uganda,2023-04-24,2023-05-18,23,1000,Ntoroko,UGA_Western Region
2023-0262-UGA,Flood,UGA,Uganda,2023-04-24,2023-05-18,23,1000,Mbale,UGA_Eastern Region
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Marsabit,KEN_Marsabit
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Turkana,KEN_Turkana
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Tana River,KEN_Tana River
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Garissa,KEN_Garissa
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Kirinyaga,KEN_Kirinyaga
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Muranga,KEN_Murang'a
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Kiambu,KEN_Kiambu
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Meru,KEN_Meru
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Kisumu,KEN_Kisumu
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Nairobi,KEN_Nairobi
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Kitui,KEN_Kitui
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,Kajiado,KEN_Kajiado
2024-0150-KEN,Flood,KEN,Kenya,2024-03-24,2024-05-03,353,306520,West Pokot,KEN_West Pokot
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Nairobi,KEN_Nairobi
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Marsabit,KEN_Marsabit
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Turkana,KEN_Turkana
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Tana River,KEN_Tana River
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Garissa,KEN_Garissa
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Kirinyaga,KEN_Kirinyaga
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Muranga,KEN_Murang'a
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Kiambu,KEN_Kiambu
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Meru,KEN_Meru
2024-0210-KEN,Flood,KEN,Kenya,2024-04-11,2024-04-12,13,15000,Kisumu,KEN_Kisumu
2024-0231-UGA,Flood,UGA,Uganda,2024-04-01,2024-05-01,77,57508,Central Region,UGA_Central Region
2024-0231-UGA,Flood,UGA,Uganda,2024-04-01,2024-05-01,77,57508,Eastern Region,UGA_Eastern Region
2024-0231-UGA,Flood,UGA,Uganda,2024-04-01,2024-05-01,77,57508,Western Region,UGA_Western Region
2024-0247-KEN,Flood,KEN,Kenya,2024-04-23,2024-04-24,10,,Nairobi,KEN_Nairobi
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Unity,SSD_Unity
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Lakes,SSD_Lakes
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Upper Nile,SSD_Upper Nile
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Central Equatoria,SSD_Central Equatoria
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Jonglei,SSD_Jonglei
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Eastern Equatoria,SSD_Eastern Equatoria
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Western Equatoria,SSD_Western Equatoria
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Western Bahr el Ghazal,SSD_Western Bahr el Ghaz
2024-0673-SSD,Flood,SSD,South Sudan,2024-08-01,2024-10-01,,1400000,Northern Bahr el Ghazal,SSD_Northern Bahr el Gha
2025-0128-MDG,Flood,MDG,Madagascar,2025-02-15,2025-02-28,11,,,
2025-0346-SOM,Flood,SOM,Somalia,2025-05-09,2025-05-10,14,84000,,
2025-0373-TZA,Flood,TZA,United Republic of Tanzania,2025-05-14,2025-05-15,26,3150,,
2013-0305-KEN,Flood,KEN,Kenya,2013-01-13,2013-01-17,18,10780,,
2014-0063-BDI,Flood,BDI,Burundi,2014-02-19,2014-03-10,96,,,
2015-0159-KEN,Flood,KEN,Kenya,2015-04-27,2015-05-02,13,3000,,
2016-0129-SOM,Flood,SOM,Somalia,2016-04-06,2016-04-11,9,,Awdal,SOM_Awdal
2016-0129-SOM,Flood,SOM,Somalia,2016-04-06,2016-04-11,9,,Gedo,SOM_Gedo
2016-0129-SOM,Flood,SOM,Somalia,2016-04-06,2016-04-11,9,,,SOM_Sool
2016-0161-KEN,Flood,KEN,Kenya,2016-04-29,2016-05-02,39,10000,,
2016-0244-TZA,Flood,TZA,United Republic of Tanzania,2016-04-22,2016-04-24,13,14000,,
2017-0205-TZA,Flood,TZA,United Republic of Tanzania,2017-05-08,2017-05-16,7,,Tanga,TZA_Tanga
2017-0205-TZA,Flood,TZA,United Republic of Tanzania,2017-05-08,2017-05-16,7,,,TZA_Dar es Salaam
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Khartoum,SDN_Khartoum
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Northern,SDN_Northern
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Northern Darfur,SDN_North Darfur
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Sennar,SDN_Sennar
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Southern Darfur,SDN_South Darfur
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Western Darfur,SDN_West Darfur
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,White Nile,SDN_White Nile
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Southern Kordofan,SDN_South Kordofan
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Kassala,SDN_Kassala
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,Northern Kordofan,SDN_North Kordofan
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,,SDN_Blue Nile
2017-0573-SDN,Flood,SDN,Sudan,2017-06-30,2017-08-14,25,29935,,SDN_Gedaref
2018-0104-RWA,Flood,RWA,Rwanda,2018-03-03,2018-03-05,24,26000,,
2018-0132-KEN,Flood,KEN,Kenya,2018-03-14,2018-05-31,72,211155,,
2018-0135-RWA,Flood,RWA,Rwanda,2018-04-23,2018-04-24,24,360,,
2018-0163-BDI,Flood,BDI,Burundi,2018-04-28,2018-05-01,,23000,Bujumbura Mairie,BDI_Bujumbura Mairie
2018-0163-BDI,Flood,BDI,Burundi,2018-04-28,2018-05-01,,23000,Bujumbura Rural,BDI_Bujumbura Rural
2018-0163-BDI,Flood,BDI,Burundi,2018-04-28,2018-05-01,,23000,Makamba,BDI_Makamba
2018-0163-BDI,Flood,BDI,Burundi,2018-04-28,2018-05-01,,23000,,BDI_Cibitoke
2018-0387-SDN,Flood,SDN,Sudan,2018-08-01,2018-09-04,23,70000,Khartoum,SDN_Khartoum
2018-0387-SDN,Flood,SDN,Sudan,2018-08-01,2018-09-04,23,70000,Kassala,SDN_Kassala
2018-0387-SDN,Flood,SDN,Sudan,2018-08-01,2018-09-04,23,70000,,SDN_Gedaref
2019-0020-MDG,Flood,MDG,Madagascar,2019-01-19,2019-01-20,9,,,
2019-0179-UGA,Flood,UGA,Uganda,2019-04-22,2019-04-23,15,100,Buyende,UGA_Eastern Region
2019-0280-SDN,Flood,SDN,Sudan,2019-06-08,2019-06-18,,6198,Northern Darfur,SDN_North Darfur
2019-0280-SDN,Flood,SDN,Sudan,2019-06-08,2019-06-18,,6198,Southern Darfur,SDN_South Darfur
2019-0280-SDN,Flood,SDN,Sudan,2019-06-08,2019-06-18,,6198,,SDN_Khartoum
2019-0280-SDN,Flood,SDN,Sudan,2019-06-08,2019-06-18,,6198,,SDN_North Kordofan
2019-0500-KEN,Flood,KEN,Kenya,2019-10-10,2019-12-13,90,233339,,
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,Bakool,SOM_Bakool
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,Bay,SOM_Bay
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,Banadir,SOM_Banadir
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,Gedo,SOM_Gedo
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,Hiraan,SOM_Hiiraan
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,,SOM_Galgaduud
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,,SOM_Mudug
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,,SOM_Sool
2019-0500-SOM,Flood,SOM,Somalia,2019-10-01,2019-10-01,17,500000,,SOM_Togdheer
2019-0515-TZA,Flood,TZA,United Republic of Tanzania,2019-10-15,2019-10-28,14,,,
2019-0579-DJI,Flood,DJI,Djibouti,2019-11-21,2019-11-28,11,250000,Ali Sabieh,DJI_Ali Sabieh
2019-0579-DJI,Flood,DJI,Djibouti,2019-11-21,2019-11-28,11,250000,Dikhil,DJI_Dikhil
2019-0579-DJI,Flood,DJI,Djibouti,2019-11-21,2019-11-28,11,250000,Djibouti,DJI_Djibouti
2019-0579-DJI,Flood,DJI,Djibouti,2019-11-21,2019-11-28,11,250000,Tadjourah,DJI_Tadjourah
